,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
17500,69,53,47,46,58,59,63,57,76,100,70,66
17501,66,54,63,42,48,74,81,77,82,80,78,100
17502,0,0,0,0,0,0,0,0,100,0,0,0
17503,15,10,10,0,13,10,10,46,100,21,10,44
17504,0,0,0,0,0,0,0,0,0,0,0,0
17505,0,0,0,0,0,0,0,0,0,0,0,0
17506,0,0,0,0,0,0,0,0,0,0,0,0
17507,10,40,88,100,58,31,32,17,0,8,29,25
17508,70,42,48,65,71,44,63,32,50,100,33,47
17509,100,0,19,0,0,0,70,0,41,0,19,37
17510,0,0,0,0,0,0,0,0,0,0,0,0
17511,71,73,61,88,73,59,100,58,53,53,56,52
17512,9,12,21,6,5,17,38,24,77,100,33,48
17513,19,22,23,18,26,48,51,56,100,71,32,38
17514,67,100,66,42,48,56,55,43,45,46,45,55
17515,13,8,9,1,0,17,21,29,61,100,20,9
17516,20,19,11,13,36,48,71,59,100,77,51,48
17517,17,25,39,29,22,74,100,10,9,9,11,11
17518,70,0,0,50,60,0,70,0,50,0,0,100
17519,0,0,0,0,0,0,0,0,0,0,0,0
17520,0,0,0,0,0,0,0,0,0,0,0,0
17521,73,73,84,80,98,100,88,83,77,73,82,76
17522,76,57,60,50,51,51,72,39,48,100,89,98
17523,91,87,78,69,58,66,81,71,83,100,71,85
17524,80,79,90,82,98,100,92,86,82,78,85,82
17525,25,23,24,8,9,18,24,56,100,84,33,34
17526,19,17,87,10,14,14,29,57,100,33,21,23
17527,28,34,46,24,30,38,79,33,37,81,41,100
17528,76,72,89,79,100,81,70,62,65,55,64,87
17529,27,12,19,16,39,44,100,77,77,58,56,78
17530,25,26,27,27,31,51,74,79,100,64,33,46
17531,0,0,0,0,0,0,0,0,0,0,0,0
17532,0,0,0,0,0,0,0,100,0,0,0,0
17533,10,7,7,6,11,22,16,100,14,15,14,12
17534,60,53,47,36,18,36,45,54,53,64,62,100
17535,74,41,44,96,37,100,70,96,37,93,67,67
17536,74,41,44,96,37,100,70,96,37,93,67,67
17537,74,41,44,96,37,100,70,96,37,93,67,67
17538,4,0,5,9,38,63,81,23,100,32,16,22
17539,0,0,0,0,0,0,0,0,0,0,0,0
17540,52,100,90,22,26,54,52,29,29,50,20,24
17541,0,0,0,0,0,0,0,0,0,0,0,0
17542,0,0,0,0,0,0,0,0,0,0,0,0
17543,0,0,0,0,0,0,0,75,0,100,63,0
17544,0,0,0,0,0,0,0,0,0,0,0,0
17545,0,0,0,0,0,0,0,0,0,0,0,0
17546,27,13,7,6,100,17,41,67,46,29,31,35
17547,47,57,46,57,63,65,100,68,82,82,46,58
17548,68,100,23,0,0,23,36,50,23,50,68,50
17549,58,74,34,40,29,57,62,29,74,100,62,44
17550,0,100,0,0,0,0,0,0,0,0,0,0
17551,0,0,0,73,0,0,100,0,0,0,0,0
17552,71,72,73,39,40,51,78,57,100,75,32,35
17553,0,0,0,0,0,0,0,0,0,0,0,0
17554,92,93,89,93,84,90,92,89,93,71,100,63
17555,34,7,9,11,13,26,27,52,83,100,27,50
17556,37,10,15,14,16,28,31,44,83,100,29,53
17557,18,9,9,6,10,20,34,84,100,87,17,35
17558,30,86,30,52,30,17,52,28,70,100,14,25
17559,88,87,87,80,89,100,95,95,96,91,96,99
17560,85,100,93,67,64,82,96,73,79,86,54,61
17561,0,0,0,0,0,0,0,0,0,0,0,0
17562,0,0,0,0,0,0,0,0,0,0,0,0
17563,11,12,17,15,25,33,21,15,15,18,17,100
17564,100,67,80,62,57,43,38,34,33,31,36,34
17565,75,88,75,54,54,60,59,70,99,100,64,71
17566,75,89,75,53,54,60,58,70,99,100,64,71
17567,60,66,58,33,32,67,59,61,100,98,50,75
17568,0,0,0,0,0,0,0,0,0,0,0,0
17569,40,100,16,26,24,27,27,14,27,23,38,32
17570,5,6,5,5,100,8,9,4,3,6,4,5
17571,67,83,100,40,37,46,68,55,79,94,49,70
17572,0,0,0,0,0,0,0,0,0,0,0,0
17573,0,0,0,0,0,0,0,0,0,0,0,0
17574,41,43,26,23,33,49,77,55,71,100,44,61
17575,63,54,49,36,55,76,81,74,100,96,72,90
17576,33,29,23,19,16,29,63,50,75,100,39,61
17577,16,15,16,17,11,10,33,97,100,79,11,22
17578,9,9,8,7,15,25,38,45,77,100,34,28
17579,0,0,0,0,0,0,0,7,40,100,0,6
17580,46,29,30,18,12,10,43,63,61,100,45,98
17581,9,7,6,4,13,15,14,100,11,2,6,13
17582,64,100,65,12,6,47,55,22,26,33,12,44
17583,2,20,41,89,100,81,26,5,0,39,15,12
17584,31,31,100,45,50,35,37,35,33,29,26,27
17585,29,39,35,58,64,60,100,76,71,75,47,44
17586,100,6,0,0,0,6,59,19,7,7,12,23
17587,73,73,84,80,98,100,88,83,77,73,82,76
17588,5,0,14,8,8,0,12,3,3,99,100,19
17589,0,0,0,0,0,100,0,0,0,0,0,0
17590,27,8,7,6,18,57,45,19,30,32,55,100
17591,45,46,41,39,49,50,51,100,60,64,43,50
17592,73,73,84,80,98,100,88,83,77,73,82,76
17593,0,0,0,0,0,0,0,0,0,0,0,0
17594,80,66,76,38,33,48,73,60,88,100,84,80
17595,11,0,18,0,12,0,17,52,100,92,11,0
17596,0,0,0,0,0,0,0,0,0,0,0,0
17597,0,100,23,27,0,64,77,0,0,23,36,0
17598,65,73,72,47,56,73,86,64,78,100,63,76
17599,81,85,91,85,95,93,91,94,100,96,93,94
17600,88,95,93,80,77,83,89,81,83,83,86,100
17601,0,0,0,0,100,0,100,100,0,0,0,0
17602,95,96,88,82,86,94,100,95,96,89,87,95
17603,2,2,0,0,0,3,15,17,24,100,10,3
17604,0,0,0,0,0,0,0,0,0,0,0,0
17605,0,0,0,0,0,0,0,0,0,0,0,0
17606,0,0,0,0,0,0,0,0,0,0,0,0
17607,0,0,0,0,0,0,0,0,0,0,0,0
17608,77,78,90,82,97,100,91,86,82,77,86,83
17609,91,82,80,78,83,88,100,90,84,87,94,93
17610,61,61,62,67,80,85,99,90,100,100,94,96
17611,45,40,43,47,78,91,92,94,100,92,84,81
17612,55,51,50,46,52,62,66,77,96,100,59,62
17613,55,51,50,46,52,63,79,78,96,100,59,63
17614,55,51,50,46,52,62,66,78,96,100,60,63
17615,55,51,50,46,52,62,66,77,96,100,59,62
17616,55,52,50,48,53,63,67,78,98,100,60,63
17617,55,51,50,46,52,62,66,77,96,100,59,62
17618,62,62,62,49,50,59,72,80,97,100,57,62
17619,62,57,57,53,63,73,76,85,98,100,68,71
17620,0,0,0,0,0,0,0,0,0,0,0,0
17621,29,40,52,23,17,20,40,39,67,100,29,42
17622,0,0,0,0,0,0,0,0,0,0,0,0
17623,21,15,11,13,26,38,49,52,70,100,46,50
17624,0,83,0,0,0,0,0,0,100,0,0,0
17625,36,21,33,48,18,36,0,0,100,52,48,33
17626,80,80,77,77,91,100,86,86,86,80,85,86
17627,100,47,47,15,3,1,7,34,36,29,6,36
17628,1,2,2,2,1,4,22,100,17,9,5,5
17629,34,45,56,23,18,27,47,37,73,100,21,64
17630,40,52,51,28,18,23,42,37,68,100,23,48
17631,23,0,13,59,100,13,0,26,28,41,26,15
17632,29,27,55,34,42,96,100,91,98,100,82,76
17633,78,77,89,81,98,100,90,85,80,75,83,80
17634,73,68,82,68,71,75,82,81,86,100,78,97
17635,37,37,34,32,46,54,66,100,76,62,47,41
17636,0,0,0,0,0,0,0,0,0,0,0,0
17637,0,0,0,0,0,0,0,0,0,0,0,0
17638,11,13,14,7,9,11,19,28,78,100,26,21
17639,19,8,0,9,100,10,19,16,55,0,37,19
17640,0,0,0,0,0,0,0,0,0,0,0,0
17641,0,0,0,0,0,0,0,0,0,0,0,0
17642,52,61,62,51,46,44,57,58,100,74,52,53
17643,79,80,92,82,98,100,91,86,82,77,83,81
17644,77,77,77,61,52,58,72,71,78,100,63,69
17645,31,50,72,26,37,75,79,57,77,61,68,100
17646,35,100,37,30,28,36,49,47,57,49,33,39
17647,53,100,74,25,8,16,27,21,24,23,15,22
17648,100,34,17,0,9,10,17,9,59,97,33,55
17649,76,77,75,74,92,97,100,97,87,78,85,90
17650,30,35,46,37,51,62,90,83,68,83,54,100
17651,7,100,51,7,4,4,4,3,2,2,2,1
17652,0,0,0,0,0,100,0,0,0,0,0,71
17653,86,23,100,27,50,23,0,0,45,95,0,23
17654,0,0,0,0,0,0,0,0,0,0,0,0
17655,68,56,47,42,63,65,67,82,100,94,84,84
17656,60,76,86,86,91,78,82,89,100,91,86,93
17657,0,0,0,0,100,0,0,0,0,0,0,0
17658,0,0,0,0,52,0,44,40,0,0,20,100
17659,3,0,3,0,0,21,46,3,19,14,6,100
17660,0,0,0,0,0,0,0,0,0,0,0,0
17661,0,0,0,0,0,0,0,0,0,0,0,0
17662,0,42,0,42,42,0,100,50,0,83,0,0
17663,71,66,73,63,73,94,84,83,73,100,76,86
17664,40,88,42,40,45,42,63,35,63,90,94,100
17665,55,92,60,48,47,48,63,45,74,100,79,84
17666,23,31,29,17,36,51,85,39,63,60,50,100
17667,58,57,57,60,72,83,89,91,100,75,62,79
17668,74,76,74,68,69,71,71,73,78,83,100,76
17669,100,73,69,66,87,91,84,87,92,78,90,81
17670,10,7,3,6,40,29,58,46,68,100,50,38
17671,52,28,17,16,21,29,46,30,33,44,38,100
17672,35,22,19,4,35,100,91,39,76,75,26,78
17673,57,56,66,57,65,66,83,100,91,57,54,58
17674,52,42,22,19,22,49,100,86,90,95,40,41
17675,41,82,47,43,43,55,82,86,56,100,74,79
17676,77,77,89,81,97,100,90,85,80,76,85,83
17677,81,85,91,85,95,93,91,94,100,96,93,94
17678,100,55,77,24,24,33,49,46,42,59,34,44
17679,72,82,76,52,46,57,90,86,100,93,69,85
17680,59,26,11,29,18,17,40,50,100,42,21,20
17681,0,100,100,30,100,90,0,65,0,30,90,55
17682,39,35,39,36,66,100,67,55,53,35,74,82
17683,88,0,0,0,0,0,0,0,100,29,0,0
17684,44,62,66,68,82,25,42,31,24,100,15,75
17685,22,27,30,19,16,24,33,25,33,46,23,100
17686,45,0,0,0,0,0,0,0,0,100,55,0
17687,0,0,0,0,0,0,0,0,0,0,0,0
17688,0,0,0,0,0,0,0,0,0,0,0,0
17689,75,29,67,32,27,71,57,80,87,100,35,48
17690,7,8,9,6,14,50,65,97,91,100,43,15
17691,0,0,0,0,0,0,0,0,0,0,0,0
17692,0,0,0,0,0,0,0,0,0,0,0,0
17693,44,0,28,17,14,100,53,64,53,39,31,100
17694,50,42,44,40,52,63,64,57,75,70,64,100
17695,82,88,74,55,59,64,79,68,91,69,91,100
17696,82,88,73,55,59,64,79,68,93,70,91,100
17697,43,42,17,0,22,42,75,13,12,63,42,100
17698,41,10,18,8,0,23,36,36,33,77,25,100
17699,65,52,47,17,22,43,53,59,79,100,34,59
17700,19,23,21,14,31,31,48,59,60,100,45,70
17701,62,79,100,91,87,93,70,94,82,71,73,63
17702,39,55,24,7,16,22,61,54,55,100,30,56
17703,85,52,52,38,46,68,100,71,93,58,28,30
17704,50,45,39,34,44,64,87,86,100,100,48,54
17705,25,29,28,20,27,49,45,64,100,81,37,40
17706,73,73,84,80,98,100,88,83,77,73,82,76
17707,40,70,77,43,40,53,50,46,50,70,100,98
17708,63,57,100,80,60,97,89,34,34,0,69,63
17709,0,0,0,0,0,0,0,0,0,0,0,0
17710,19,13,14,9,43,86,45,27,35,32,32,100
17711,0,0,0,0,0,0,0,0,100,0,0,0
17712,73,79,73,80,85,81,86,100,92,91,91,83
17713,84,71,70,78,94,84,83,100,81,74,83,96
17714,29,27,17,13,14,53,88,100,36,33,24,32
17715,68,73,82,75,87,95,100,91,88,100,93,87
17716,63,76,74,56,58,77,100,78,88,82,64,76
17717,4,7,100,5,2,4,5,2,4,5,1,2
17718,85,100,99,94,85,73,80,82,75,81,98,78
17719,68,84,75,53,43,50,54,53,80,100,48,51
17720,60,100,44,27,35,46,56,86,45,97,46,78
17721,44,46,44,32,52,78,92,73,82,100,61,70
17722,0,0,0,0,0,0,0,0,0,0,0,100
17723,27,93,100,17,33,5,30,13,0,21,5,13
17724,72,72,75,72,92,100,91,85,79,80,83,81
17725,100,0,0,0,0,0,0,0,0,83,0,0
17726,0,0,0,0,0,0,0,0,100,0,0,0
17727,28,10,16,8,11,27,88,100,62,37,24,32
17728,0,0,0,0,0,0,0,0,0,0,0,0
17729,73,73,84,80,98,100,88,83,77,73,82,76
17730,92,58,44,19,0,19,21,19,31,58,100,81
17731,0,0,0,0,0,0,0,0,0,0,0,0
17732,0,1,1,1,15,2,13,9,60,100,18,21
17733,0,0,0,0,0,0,0,0,0,0,0,0
17734,0,0,0,0,0,0,0,0,0,0,0,0
17735,71,66,60,53,50,79,100,66,71,66,42,58
17736,66,84,89,67,61,72,100,98,80,72,65,72
17737,0,60,50,0,0,100,0,50,0,50,50,0
17738,67,27,28,29,48,51,48,33,36,38,66,100
17739,67,27,28,29,48,51,48,33,36,38,66,100
17740,100,0,0,100,0,0,0,0,0,0,0,0
17741,93,35,37,46,58,79,70,49,52,49,76,100
17742,93,33,36,45,57,80,69,47,50,46,76,100
17743,40,40,36,56,66,65,100,75,71,74,53,53
17744,90,11,8,15,10,42,69,6,42,63,56,100
17745,0,0,0,0,0,0,0,0,0,0,0,0
17746,34,14,15,7,5,31,36,37,43,54,100,50
17747,100,32,29,22,32,42,49,40,50,52,35,43
17748,100,32,29,22,32,42,49,40,50,52,35,43
17749,9,8,9,7,16,24,42,49,70,100,24,17
17750,73,73,84,80,98,100,88,83,77,73,82,76
17751,0,0,0,0,0,0,0,0,0,0,0,0
17752,0,0,0,0,0,0,50,0,100,0,0,0
17753,8,8,7,6,8,7,9,8,8,100,6,7
17754,1,1,1,1,2,3,3,2,2,100,1,1
17755,100,15,23,16,18,18,12,11,12,10,11,13
17756,1,0,1,1,1,2,2,2,6,100,8,5
17757,54,48,50,65,71,76,75,78,73,100,68,64
17758,18,39,19,16,11,44,26,53,100,72,33,39
17759,0,0,0,0,0,0,0,100,0,0,0,0
17760,59,59,62,50,51,58,75,73,79,100,75,87
17761,59,60,36,47,46,88,100,75,57,60,57,75
17762,3,2,1,61,39,52,49,36,100,70,32,80
17763,0,0,0,0,0,0,0,0,0,0,0,0
17764,45,42,48,41,37,51,81,68,87,100,32,50
17765,19,16,19,15,38,70,99,83,63,46,76,100
17766,35,30,25,40,49,42,62,38,39,49,53,100
17767,30,16,13,20,35,45,54,74,100,66,23,25
17768,100,0,0,0,0,0,0,0,0,0,0,0
17769,0,0,100,0,0,0,0,33,40,40,0,0
17770,0,0,0,0,0,0,0,0,0,0,0,0
17771,27,12,32,41,100,59,54,12,20,0,0,51
17772,0,0,0,0,0,0,0,0,0,0,0,0
17773,15,15,50,21,31,44,100,10,10,0,25,31
17774,14,2,0,2,3,10,24,34,64,100,44,36
17775,23,92,48,44,71,45,42,44,53,100,67,36
17776,68,100,81,49,44,52,59,77,99,91,51,60
17777,5,6,5,5,4,29,42,39,60,100,21,37
17778,50,51,45,32,35,100,65,57,65,65,64,97
17779,50,64,47,20,8,28,41,38,78,100,54,68
17780,100,0,0,0,0,0,0,63,0,0,88,63
17781,74,73,64,66,84,76,77,75,82,84,100,95
17782,21,28,29,18,20,33,40,43,87,100,64,81
17783,55,44,41,56,69,71,100,80,75,72,58,87
17784,0,0,0,0,0,0,0,0,0,0,0,0
17785,59,47,65,29,0,35,29,29,71,41,100,0
17786,4,29,4,16,36,33,69,50,57,100,52,35
17787,38,16,96,44,42,55,85,47,51,53,40,100
17788,100,66,57,51,65,80,66,81,86,65,77,71
17789,81,84,84,78,100,84,83,79,81,86,91,80
17790,0,0,0,0,63,0,0,0,100,0,31,31
17791,20,25,31,25,39,53,81,100,74,74,36,31
17792,0,0,0,0,0,0,0,0,0,0,0,100
17793,17,17,14,7,26,45,55,63,80,100,23,35
17794,0,0,0,100,0,0,0,0,0,0,50,0
17795,23,8,3,10,10,14,37,26,45,40,28,100
17796,13,15,6,8,6,13,23,34,65,100,18,16
17797,19,25,31,16,25,31,0,34,59,100,0,44
17798,0,0,0,0,0,0,0,0,0,0,0,0
17799,52,56,55,50,49,61,67,100,67,70,61,61
17800,64,86,61,52,47,57,93,76,98,100,69,75
17801,0,0,0,42,0,42,50,100,0,0,0,0
17802,67,64,61,63,59,56,100,32,35,47,17,55
17803,94,47,89,64,8,25,66,43,54,100,9,51
17804,21,39,29,24,57,94,100,55,58,59,47,58
17805,0,0,0,0,0,0,0,0,0,0,0,0
17806,0,0,0,0,0,0,0,0,0,0,0,100
17807,0,63,0,0,0,100,0,0,0,0,0,0
17808,80,70,64,44,61,77,99,69,66,60,65,100
17809,45,100,91,15,11,0,11,28,0,11,0,28
17810,54,47,48,52,48,60,58,52,69,100,52,59
17811,54,47,48,52,48,60,58,52,69,100,52,59
17812,54,47,48,52,48,60,58,52,69,100,52,59
17813,54,48,48,52,48,60,58,52,69,100,52,59
17814,86,85,85,80,91,100,95,94,94,90,96,98
17815,27,34,59,14,15,13,21,22,22,100,16,85
17816,76,23,42,18,27,42,52,36,69,81,51,100
17817,100,32,23,43,28,12,13,12,33,30,5,63
17818,49,47,59,64,82,92,100,85,86,74,61,95
17819,85,31,41,29,43,65,88,67,68,98,54,100
17820,71,0,0,0,100,0,0,0,0,0,86,0
17821,100,45,47,21,21,27,63,40,47,99,23,55
17822,100,27,31,17,7,13,22,8,59,46,20,71
17823,0,0,0,16,11,0,14,0,0,100,11,11
17824,0,0,0,0,0,0,0,0,0,0,0,0
17825,0,0,0,0,0,100,0,100,0,0,0,0
17826,29,33,32,24,31,53,48,66,100,82,41,43
17827,0,0,0,0,0,0,0,0,0,0,0,0
17828,95,100,81,68,62,50,57,65,77,75,61,75
17829,54,51,32,25,33,30,54,60,72,100,71,66
17830,100,39,52,34,0,11,0,0,31,27,18,43
17831,0,0,0,0,0,0,0,0,0,0,0,0
17832,0,0,0,0,0,0,0,0,0,0,0,0
17833,61,69,62,50,50,56,53,62,82,100,57,64
17834,64,89,78,62,38,49,67,60,79,100,67,71
17835,87,85,82,100,63,64,76,70,72,97,62,76
17836,87,85,82,100,63,64,76,70,72,97,62,76
17837,71,100,81,62,52,49,63,65,68,85,53,57
17838,73,72,59,63,62,64,71,70,73,100,69,93
17839,100,52,45,66,84,44,8,7,7,18,61,92
17840,67,100,99,44,24,28,40,18,30,48,14,21
17841,0,0,0,0,0,0,0,0,0,0,0,0
17842,0,0,0,0,0,0,0,0,0,0,0,0
17843,0,0,0,0,0,0,0,0,0,0,0,0
17844,0,0,0,0,0,0,0,0,0,0,0,0
17845,0,0,0,0,0,0,0,0,0,0,100,0
17846,82,94,96,80,95,100,88,85,80,82,88,82
17847,100,18,19,8,11,9,21,15,21,24,9,13
17848,51,46,41,37,32,36,98,99,88,100,64,72
17849,20,56,54,43,0,9,52,100,76,85,37,48
17850,75,71,60,56,58,91,99,100,74,91,73,95
17851,0,0,0,0,0,0,0,0,0,0,0,0
17852,52,22,21,24,27,59,86,34,69,100,80,98
17853,0,0,0,0,0,0,0,0,0,0,0,0
17854,9,0,0,0,51,100,64,62,89,38,58,9
17855,100,14,11,10,13,11,14,14,16,15,14,13
17856,31,19,28,10,13,40,82,83,100,78,29,45
17857,71,92,72,67,60,76,96,75,77,100,62,78
17858,73,25,23,15,25,39,53,100,73,50,41,42
17859,0,0,0,0,0,0,0,0,0,0,0,0
17860,53,48,60,47,55,75,80,69,73,73,100,80
17861,0,0,71,0,71,71,100,0,71,86,0,0
17862,89,49,58,27,29,47,47,17,100,96,13,66
17863,0,0,0,0,0,0,0,0,0,0,0,0
17864,100,68,42,35,50,60,88,94,86,66,88,95
17865,0,0,0,0,2,0,0,12,36,100,42,0
17866,0,0,0,0,0,0,0,0,0,0,0,0
17867,0,0,0,0,0,0,0,0,0,0,0,0
17868,0,0,0,0,0,0,0,0,0,0,0,0
17869,0,0,0,0,0,0,0,0,0,100,0,0
17870,0,0,0,0,0,0,0,0,0,0,0,0
17871,2,0,0,0,0,0,9,32,94,100,0,0
17872,23,26,22,17,36,51,59,59,57,58,77,100
17873,83,42,0,92,0,0,100,50,0,0,42,42
17874,34,71,51,59,36,81,100,71,57,79,57,75
17875,0,0,0,0,0,0,0,0,0,0,0,0
17876,46,44,35,47,24,44,41,46,49,100,76,68
17877,0,100,0,0,0,0,0,0,0,0,0,0
17878,73,56,47,48,62,73,82,83,72,65,73,100
17879,41,53,35,53,12,76,62,26,81,82,13,100
17880,100,84,53,43,52,60,67,80,87,58,71,85
17881,73,100,54,43,31,49,61,46,44,48,27,42
17882,81,83,91,82,98,100,91,86,82,77,85,82
17883,0,0,0,0,0,50,100,0,0,60,0,0
17884,0,0,0,0,0,0,100,0,0,0,0,0
17885,0,0,0,0,0,0,0,0,0,0,0,100
17886,63,63,60,60,67,76,90,87,100,90,68,88
17887,0,0,0,0,0,0,0,0,0,0,0,0
17888,79,8,19,8,8,18,0,68,42,100,0,0
17889,0,0,0,0,0,0,0,0,0,0,0,0
17890,94,95,87,82,85,94,100,95,96,89,87,94
17891,0,0,0,0,0,0,0,0,0,0,0,0
17892,15,0,18,0,0,39,0,15,58,79,48,100
17893,23,19,23,20,21,20,23,24,100,28,23,22
17894,82,77,89,96,100,87,79,76,76,75,70,66
17895,49,48,50,100,52,48,57,46,52,92,53,50
17896,0,0,0,0,0,0,10,100,4,3,0,0
17897,66,76,57,32,36,53,99,67,100,73,65,33
17898,0,0,0,100,0,0,0,0,0,0,0,0
17899,100,62,75,0,0,32,8,0,16,59,25,8
17900,100,53,61,32,10,13,22,42,63,77,11,21
17901,76,100,44,16,19,23,44,33,43,52,13,14
17902,40,23,20,18,27,45,60,57,52,50,100,97
17903,55,59,49,39,45,52,78,85,93,100,48,47
17904,0,0,0,0,0,0,0,0,0,0,0,0
17905,96,91,100,93,84,88,79,66,82,74,78,95
17906,0,5,11,0,0,6,17,33,100,56,0,12
17907,39,87,61,11,0,35,48,0,0,50,11,100
17908,0,0,0,0,0,0,100,0,63,0,0,0
17909,71,56,50,26,21,49,100,77,65,77,33,62
17910,100,1,2,1,1,2,24,3,8,3,2,3
17911,100,5,6,4,5,6,27,6,11,7,6,6
17912,0,0,0,0,0,0,0,0,0,0,0,0
17913,58,54,63,41,27,67,95,44,45,100,47,61
17914,25,26,100,35,26,33,28,29,37,52,24,27
17915,76,89,75,54,54,61,59,71,99,100,64,71
17916,100,67,31,29,20,49,64,44,0,23,15,21
17917,100,58,36,56,30,47,89,35,61,65,26,41
17918,0,0,0,0,0,0,0,0,0,0,0,0
17919,65,64,67,63,82,95,95,84,100,92,76,67
17920,88,92,86,46,16,39,52,55,61,100,79,97
17921,70,69,61,35,27,27,67,72,97,100,62,91
17922,54,74,88,36,28,60,67,57,100,88,55,93
17923,0,60,0,0,0,0,0,100,0,0,0,0
17924,68,100,80,63,0,80,93,43,58,83,25,65
17925,88,87,87,80,89,100,95,95,96,91,96,99
17926,0,0,0,0,0,0,0,0,0,0,0,0
17927,0,0,0,0,0,0,0,42,0,21,100,0
17928,0,0,0,0,0,0,0,0,0,0,100,0
17929,0,0,0,0,0,0,0,0,0,0,0,0
17930,0,0,0,0,0,0,0,0,0,0,0,0
17931,50,59,64,64,67,64,73,74,78,82,100,98
17932,73,73,84,80,98,100,88,83,77,73,82,76
17933,79,74,95,70,88,93,100,90,82,81,89,93
17934,37,63,35,41,100,79,27,26,55,60,59,56
17935,41,64,83,53,34,64,100,93,92,76,68,95
17936,100,0,9,0,0,0,0,0,0,0,17,50
17937,0,0,0,0,0,0,0,0,0,0,0,0
17938,63,0,0,0,63,0,0,0,0,0,100,0
17939,0,0,0,0,0,0,0,0,0,0,0,0
17940,23,32,30,25,32,41,49,54,92,100,52,61
17941,64,57,55,52,82,99,81,100,81,62,81,71
17942,20,0,63,16,31,61,100,31,78,25,37,53
17943,100,65,70,56,56,63,77,35,24,32,18,34
17944,0,0,0,0,0,0,0,0,0,0,0,0
17945,0,0,0,0,0,0,0,0,0,0,0,0
17946,73,73,84,80,98,100,88,83,77,73,82,76
17947,45,44,64,38,44,60,80,46,38,45,61,100
17948,39,16,16,22,24,31,44,24,37,35,93,100
17949,10,3,8,5,10,25,64,95,100,64,18,17
17950,79,77,89,81,97,100,91,86,82,79,85,82
17951,42,44,65,63,76,86,100,86,61,44,63,68
17952,85,88,70,54,49,49,72,79,78,100,85,91
17953,81,100,67,56,56,65,59,37,38,46,40,46
17954,6,5,5,7,9,9,64,27,42,34,52,100
17955,0,100,16,0,0,18,0,0,0,0,0,0
17956,0,0,0,0,0,0,0,0,0,0,0,0
17957,0,0,100,0,0,0,0,0,0,0,0,0
17958,0,0,0,0,0,0,0,0,0,0,0,0
17959,73,73,84,80,98,100,88,83,77,73,82,76
17960,95,91,100,79,60,61,75,66,71,98,64,77
17961,69,69,70,50,60,82,96,91,100,93,68,80
17962,0,0,0,86,71,71,0,0,100,100,0,100
17963,99,79,67,35,25,42,61,36,71,76,37,100
17964,57,67,58,59,62,53,61,65,82,72,100,53
17965,11,5,13,8,23,0,10,19,39,100,29,45
17966,17,14,16,100,26,28,23,19,36,15,22,28
17967,0,0,0,100,0,0,0,0,0,0,0,0
17968,65,100,68,46,41,73,72,98,84,82,43,69
17969,13,5,5,4,10,23,100,16,16,17,18,29
17970,0,0,0,0,0,0,100,55,0,0,45,0
17971,91,92,86,83,92,98,100,95,96,88,91,95
17972,34,25,28,35,86,100,79,51,45,44,48,61
17973,48,47,57,31,23,35,58,45,58,100,45,54
17974,35,28,30,26,38,49,53,64,100,99,54,66
17975,83,35,90,6,15,28,58,34,36,100,0,51
17976,26,36,45,33,57,92,100,64,59,92,60,64
17977,0,100,19,0,23,19,23,0,19,19,19,0
17978,63,81,77,58,57,77,100,78,88,82,64,76
17979,58,64,30,26,33,26,30,49,73,95,55,100
17980,100,92,79,57,48,51,73,63,74,98,63,71
17981,0,0,0,0,78,98,11,38,93,100,64,89
17982,100,19,9,6,12,11,15,11,17,78,45,0
17983,0,0,0,0,0,0,0,0,0,0,0,0
17984,36,23,25,30,38,38,34,52,65,100,32,43
17985,36,23,25,30,38,38,34,52,65,100,32,43
17986,77,36,32,31,60,89,100,74,77,78,58,100
17987,80,19,8,8,55,100,71,41,22,12,36,65
17988,100,32,31,22,20,54,93,70,63,87,54,92
17989,0,0,0,0,0,0,0,0,0,0,0,0
17990,0,0,0,0,0,0,0,0,0,0,0,0
17991,44,0,81,100,38,0,0,0,44,0,31,0
17992,54,64,73,62,67,77,70,63,100,85,72,92
17993,0,0,0,0,0,0,0,0,0,33,100,47
17994,32,32,33,38,39,37,100,62,53,52,58,62
17995,100,84,38,5,8,10,10,7,8,55,22,24
17996,0,100,0,0,0,0,0,0,0,0,0,0
17997,0,0,0,0,0,0,0,2,16,100,6,0
17998,41,30,41,33,59,75,55,76,80,95,52,100
17999,13,13,12,9,7,12,23,61,100,73,10,19
18000,0,0,0,0,0,0,11,21,100,46,6,7
18001,0,0,0,0,0,0,0,0,0,0,0,0
18002,5,5,5,5,6,100,39,8,11,10,8,7
18003,55,48,47,66,49,55,83,76,91,100,90,74
18004,53,47,46,65,48,54,81,75,92,100,88,72
18005,74,62,54,68,53,60,84,77,91,100,90,74
18006,63,62,57,69,51,56,85,81,91,100,89,77
18007,56,49,49,65,48,58,83,76,92,100,89,74
18008,55,48,47,66,49,55,83,76,91,100,90,73
18009,7,79,15,83,35,13,75,0,100,14,0,7
18010,53,31,36,35,71,99,65,76,100,56,28,17
18011,49,41,50,21,53,39,76,50,62,100,40,38
18012,83,100,28,15,8,8,7,15,30,6,24,73
18013,66,97,100,37,33,36,18,9,13,17,14,22
18014,60,7,12,14,12,30,82,100,93,88,11,66
18015,0,25,0,25,25,60,100,55,50,25,0,0
